2.228205	2.635164
7.25E-03	2.518315
1.415091	2.514285
1.57304	2.340219
2.64967	2.307985
1.97597	2.230622
2.025128	2.278974
1.77934	2.328937
1.315164	2.137142
1.437655	1.957435
1.926007	2.095238
1.50293	1.938095
1.266813	1.895384
1.091135	1.71326
1.620586	1.824468
2.124248	1.916337
2.063003	1.856703
1.815604	1.440073
1.701978	1.544029
1.706007	1.66652
1.703589	1.656849
1.471501	1.325641
1.54564	1.283736
1.547252	1.430402
1.670549	1.643956
1.782564	1.418315
1.747106	1.247472
1.81641	1.320805
1.790622	1.426373
1.579487	1.272454
1.588351	1.178974
1.66249	1.157216
1.665714	1.247472
1.649597	1.358681
1.703589	1.3063
1.743076	1.256336
1.838168	1.087106
1.688278	1.256336
1.56901	1.141904
1.538388	1.249084
1.453772	1.116117
1.730988	1.149963
1.771282	1.212014
1.656849	1.275677
1.602051	1.294212
1.54967	1.198315
1.771282	1.106446
1.70923	1.286959
1.714871	1.315164
1.597216	1.299853
1.681831	1.026666
1.797069	1.26923
1.723736	1.443296
1.633479	1.469084
1.527912	1.151574
1.464249	1.116922
1.718095	1.32967
1.693113	1.457802
1.641538	1.229743
1.614139	1.124175
1.801904	1.263589
1.635897	1.386886
1.83575	1.394139
1.729377	1.257142
1.737435	1.195897
1.61575	1.217655
1.712454	1.373992
1.620586	1.185421
1.45619	1.126593
1.581098	1.163662
1.646373	1.304688
1.623809	1.194285
1.789011	1.231355
1.741465	1.162857
1.702783	1.060512
1.753553	1.052454
1.776117	1.176556
1.679413	1.154798
1.689084	1.15641
1.627838	1.009743
1.643956	1.241831
1.61978	1.214432
1.572234	1.216043
1.490842	9.06E-01
1.618168	1.115311
1.829303	1.165274
1.955824	1.233772
1.766446	1.00249
1.67619	1.041172
1.267619	1.224102
1.103223	1.285347
1.252307	1.188644
1.580292	1.046813
1.774505	1.120146
2.388571	1.263589
2.435311	1.202344
1.703589	1.128205
1.414285	1.125787
1.296629	1.324029
1.280512	1.318388
1.720512	1.151574
2.118607	1.16608
1.822857	1.15641
1.332893	1.328864
1.214432	1.248278
1.452967	1.251501
1.797875	1.236996
2.35956	1.255531
2.16293	1.164468
1.892161	1.236996
1.535164	1.234578
1.254725	1.151574
1.137069	1.132234
1.17978	1.245054
1.443296	1.349816
1.788205	1.374798
1.926813	1.149963
1.883296	1.314358
1.715677	1.338534
1.867985	1.363516
1.738241	1.044395
1.832527	1.18945
1.588351	1.340146
1.564981	1.411868
1.497289	1.280512
1.581098	1.180586
1.638314	1.383663
1.627838	1.469889
1.519853	1.257142
1.650402	1.263589
1.77934	1.289377
1.623809	1.483589
1.701172	1.633479
1.610109	1.649597
1.726959	1.712454
1.783369	1.815604
1.80271	1.992893
1.776923	1.984835
1.685054	2.052527
1.544835	2.100878
1.577069	2.215311
1.622197	2.473186
1.631062	2.578754
1.577875	2.674652
1.718901	2.690769
1.759999	2.746373
1.646373	2.877728
1.68989	2.806007
1.563369	2.768131
1.675384	2.774578
1.610915	3.001025
1.572234	3.016336
1.594798	3.080805
1.635091	2.615824
1.766446	2.675457
1.793846	2.90271
1.862344	2.913186
1.86315	2.494945
1.335311	2.527179
6.77E-01	2.527985
9.77E-01	2.587619
1.503736	2.468351
2.133919	2.165347
2.156483	2.132307
2.211282	2.278974
1.708424	2.140366
1.260366	2.038827
1.470695	1.863955
1.787399	2.083956
1.361098	1.888131
1.354651	1.878461
1.572234	1.872014
1.794651	1.714065
2.026739	1.693113
1.685054	1.766446
1.669743	1.698754
1.794651	1.622197
1.780146	1.456996
1.655238	1.571428
1.585128	1.617362
1.49326	1.554505
1.576263	1.361098
1.760805	1.379633
1.697948	1.462637
1.669743	1.422344
1.695531	1.357069
1.650402	1.157216
1.552087	1.360293
1.665714	1.473113
1.696336	1.443296
1.668937	1.137069
1.735018	1.15641
1.720512	1.310329
1.805934	1.34901
1.770476	1.391721
1.541611	1.282124
1.520659	1.255531
1.567399	1.367545
1.688278	1.359487
1.708424	1.268424
1.804322	1.088717
1.701978	1.16608
1.606886	1.262783
1.740659	1.357069
1.669743	1.18945
1.602051	1.087106
1.544835	1.216849
1.515018	1.267619
1.743076	1.138681
1.67619	1.033113
1.63912	1.02989
1.698754	1.247472
1.773699	1.200732
1.707618	1.224102
1.668937	1.05326
1.804322	1.170915
1.606886	1.13304
1.764029	1.108864
1.581904	1.1
1.495677	9.90E-01
1.514212	1.130622
1.710842	1.08227
2.026739	1.214432
1.944542	1.08227
1.800292	1.078241
1.365128	1.066153
1.101611	1.087912
1.260366	1.147545
1.599633	1.003296
1.928424	8.78E-01
2.011428	1.100805
2.157289	1.190256
1.937289	1.166886
1.53597	9.62E-01
1.233772	1.097582
1.181391	1.164468
1.475531	1.190256
2.063003	9.57E-01
1.935677	9.48E-01
1.494871	1.228937
1.145128	1.35304
1.318388	1.136263
1.695531	1.054871
2.037215	1.144322
2.249157	1.286153
2.100878	1.104835
1.678608	1.021831
1.621392	1.054065
1.304688	1.328864
1.244248	1.216849
1.334505	1.198315
1.672161	1.153186
1.831721	1.186227
1.813992	1.124175
1.733406	1.15238
1.772087	1.195091
1.67619	1.091135
1.877655	1.097582
1.794651	1.320805
1.544835	1.33934
1.332893	1.270842
1.444102	1.105641
1.572234	1.246666
1.693919	1.324029
1.639926	1.439267
1.692307	1.232967
1.762417	1.286153
1.811575	1.49326
1.61575	1.61978
1.744688	1.752747
1.639926	1.546446
1.687472	1.740659
1.735018	1.984029
1.708424	2.114578
1.710036	2.003369
1.649597	2.136337
1.56901	2.449816
1.672161	2.605347
1.772893	2.507838
1.717289	2.536849
1.643956	2.482856
1.790622	2.830183
1.75597	2.820512
1.653626	2.720586
1.649597	2.861611
1.556117	2.817289
1.593186	2.763296
1.580292	2.786666
1.631062	2.750402
1.697948	2.802783
1.704395	2.577948
1.625421	2.64564
1.59238	2.644834
1.743882	2.698021
1.948571	2.507838
2.333772	2.540073
2.80E-01	2.577948
1.312747	2.526373
1.404615	2.184688
1.714065	2.092014
2.138754	2.288644
2.34586	2.25238
1.983223	2.063003
1.477142	1.933259
1.777728	2.077508
1.594798	2.017069
1.253919	1.79304
1.233772	1.61978
1.463443	1.714871
1.682637	1.876043
1.98	1.800292
1.955018	1.650402
1.928424	1.688278
1.901831	1.741465
1.572234	1.778534
1.404615	1.546446
1.486813	1.568205
1.494871	1.475531
1.708424	1.614944
1.691501	1.428791
1.748717	1.439267
1.810769	1.38608
1.772893	1.358681
1.68989	1.290989
1.59238	1.331282
1.575457	1.382051
1.598827	1.247472
1.598021	1.103223
1.753553	1.202344
1.643956	1.278095
1.66249	1.36271
1.539194	1.040366
1.689084	1.128205
1.739047	1.274065
1.618168	1.231355
1.741465	1.113699
1.683443	9.98E-01
1.657655	1.200732
1.628644	1.330476
1.703589	1.22652
1.603662	1.048424
1.644761	1.101611
1.61575	1.235384
1.665714	1.268424
1.649597	1.15641
1.542417	1.046813
1.602051	1.141098
1.525494	1.302271
1.727765	1.258754
1.607692	1.198315
1.708424	1.10967
1.763223	1.270036
1.784175	1.219267
1.528717	1.185421
1.472307	1.112087
1.610109	1.091135
1.681831	1.165274
1.75597	1.302271
1.664908	1.22652
1.578681	1.148351
1.664908	9.27E-01
1.725347	1.117728
1.76967	1.190256
1.691501	1.137069
1.561758	8.92E-01
1.657655	1.013772
1.818021	1.195897
1.675384	1.230549
1.610915	9.72E-01
1.659267	9.15E-01
1.658461	1.083076
1.691501	1.15641
1.61978	9.53E-01
1.778534	8.53E-01
1.740659	1.026666
1.632673	1.144322
1.669743	1.019413
1.482783	9.20E-01
1.551282	8.90E-01
1.837362	1.046813
1.868791	9.90E-01
1.939707	1.017802
1.517435	9.65E-01
1.00249	1.071794
1.124175	1.153992
1.53597	1.088717
2.014652	1.061318
1.934871	9.95E-01
1.847033	1.01619
1.850256	1.042783
1.711648	1.1
1.452967	1.091941
1.217655	1.132234
1.320805	1.162857
1.701978	1.210402
2.191941	1.224908
2.028351	1.169304
1.37238	1.030695
1.326446	1.220073
1.295018	1.262783
1.508571	1.24586
1.871208	1.012161
1.986446	1.135457
2.050109	1.268424
2.13956	1.317582
1.758388	1.03956
1.38608	9.87E-01
1.117728	1.220879
1.378827	1.297435
1.614944	1.105641
1.657655	1.050036
1.858314	1.213626
1.836556	1.352234
1.694725	1.145128
1.753553	1.149963
1.735824	1.118534
1.738241	1.24989
1.698754	1.178974
1.635897	1.24586
1.527106	1.220073
1.589157	1.217655
1.657655	1.284542
1.739047	1.370769
1.650402	1.366739
1.688278	1.411868
1.668937	1.396556
1.660879	1.430402
1.796263	1.659267
1.62945	1.738241
1.500512	1.791428
1.517435	1.780146
1.495677	2.03238
1.625421	2.178241
1.77934	2.224175
1.67619	2.080732
1.682637	2.425641
1.649597	2.64564
1.603662	2.668205
1.714065	2.67304
1.647985	2.712527
1.742271	2.904322
1.714871	2.839853
1.866373	2.839047
1.730183	2.791501
1.551282	2.64564
1.440879	2.790695
1.503736	2.758461
1.587545	2.735091
1.648791	2.765714
1.566593	2.584395
1.64315	2.597289
1.751135	2.460292
1.974358	2.475604
2.285421	2.27575
1.063736	2.365201
2.230622	2.311208
1.418315	2.288644
2.283003	2.113772
1.41912	2.133113
1.992087	1.959047
2.538461	2.088791
1.678608	2.03238
1.311135	1.809963
1.371575	1.763223
1.561758	2.000952
1.434432	1.881685
1.381245	1.733406
1.630256	1.529523
1.796263	1.700366
1.900219	1.686666
1.942124	1.68586
1.789011	1.382051
1.668131	1.546446
1.525494	1.730183
1.407032	1.766446
1.593992	1.5126
1.67619	1.319194
1.735824	1.471501
1.794651	1.485201
1.69956	1.3063
1.633479	1.240219
1.739853	1.252307
1.614944	1.345787
1.730183	1.361098
1.707618	1.349816
1.647985	1.224102
1.546446	1.159633
1.552087	1.08227
1.719706	1.229743
1.796263	1.225714
1.837362	1.083076
1.739047	1.1
1.588351	1.235384
1.585128	1.295018
1.518241	1.174139
1.663296	1.105641
1.752747	1.090329
1.761611	1.148351
1.708424	1.174139
1.771282	1.170109
1.695531	9.35E-01
1.649597	1.241831
1.509377	1.277289
1.57304	1.279706
1.504542	1.041172
1.776923	1.09597
1.753553	1.251501
1.741465	1.321611
1.675384	1.130622
1.635091	9.90E-01
1.639926	1.220879
1.646373	1.36271
1.650402	1.141904
1.656044	1.108058
1.618974	1.036336
1.618974	1.170915
1.69956	1.128205
1.701172	1.12901
1.663296	1.00652
1.785787	1.133846
1.776923	1.153186
1.63912	1.131428
1.61575	1.200732
1.565787	1.065348
1.680219	1.050036
1.524688	1.004908
1.691501	1.130622
9.68E-01	1.112087
9.63E-01	1.159633
1.642344	9.22E-01
2.204835	8.25E-01
1.790622	1.007326
1.271648	1.176556
1.146739	1.023443
1.43282	8.81E-01
1.938095	1.059706
1.985641	1.178974
2.189523	1.091941
2.005787	1.071794
1.743882	1.008131
1.587545	1.153186
1.266813	1.027472
1.232161	1.054871
1.369157	1.057289
1.583516	1.08227
1.843809	1.121758
1.866373	1.191062
1.696336	1.126593
1.763223	1.024249
1.841391	8.94E-01
1.630256	1.094358
1.600439	1.149963
1.462637	1.09597
1.445714	9.19E-01
1.653626	1.155604
1.750329	1.309523
1.673772	1.24586
1.805128	1.032307
1.859926	1.102417
1.541611	1.286153
1.61575	1.473113
1.538388	1.464249
1.610915	1.417509
1.679413	1.623809
1.838168	1.928424
1.642344	1.867179
1.556117	1.822857
1.478754	1.879267
1.710842	2.245934
1.678608	2.371648
1.660073	2.239487
1.759999	2.481245
1.601245	2.474798
1.581904	2.629523
1.690696	2.561025
1.764835	2.720586
1.613333	2.539267
1.808351	2.588424
1.605274	2.610183
1.637509	2.782637
1.531135	2.694798
1.608498	2.581978
1.716483	2.650476
1.658461	2.514285
1.813186	2.514285
1.921172	2.378901
2.081538	2.244322
5.89E-01	2.381318
1.029084	2.363589
1.257948	2.307179
2.308791	2.050915
2.323296	2.066227
2.568278	1.975164
2.030769	1.959853
1.262783	1.772087
1.625421	1.627838
1.714871	1.735824
1.00652	1.782564
1.075824	1.7463
1.380439	1.58271
1.445714	1.558534
2.229816	1.718095
2.018681	1.456996
1.70923	1.435238
1.76967	1.432014
1.650402	1.48923
1.411062	1.390109
1.407032	1.404615
1.523076	1.466666
1.718901	1.351428
1.884908	1.249084
1.811575	1.228937
1.851868	1.300659
1.639926	1.116922
1.580292	1.112893
1.529523	1.130622
1.511794	1.170915
1.530329	1.195897
1.644761	1.058901
1.817216	9.97E-01
1.828498	1.106446
1.771282	1.054065
1.660879	1.047619
1.588351	8.17E-01
1.553699	9.54E-01
1.672966	1.128205
1.724542	1.157216
1.873626	9.23E-01
1.706813	8.90E-01
1.60608	1.1
1.531941	1.102417
1.556117	9.47E-01
1.677802	8.63E-01
1.798681	1.00249
1.701978	1.183003
1.546446	1.080659
1.583516	1.051648
1.776923	1.024249
1.759999	1.124981
1.760805	1.084688
1.677802	1.104029
1.510989	1.023443
1.543223	1.017802
1.660073	9.97E-01
1.675384	1.125787
1.701172	1.148351
1.697142	9.92E-01
1.766446	8.82E-01
1.847033	1.018607
1.672966	1.037142
1.646373	1.041978
1.680219	9.47E-01
1.607692	9.98E-01
1.581904	9.33E-01
1.656849	1.054871
1.718095	1.025054
1.739853	1.05326
1.665714	9.28E-01
1.735018	1.00249
1.681831	9.97E-01
1.72293	1.052454
1.631062	1.071794
1.635897	1.063736
1.600439	8.90E-01
1.618974	9.98E-01
1.842197	1.075018
1.631868	9.45E-01
1.658461	7.51E-01
1.602051	9.69E-01
1.525494	1.013772
1.834139	1.070183
1.547252	8.32E-01
1.537582	8.65E-01
1.625421	9.59E-01
1.671355	9.93E-01
1.71326	7.40E-01
1.71326	7.24E-01
1.739853	9.33E-01
1.663296	9.32E-01
1.717289	9.11E-01
1.642344	7.82E-01
1.692307	9.15E-01
1.581098	9.53E-01
1.821245	8.30E-01
2.019487	7.87E-01
1.793846	7.64E-01
1.315164	9.33E-01
8.42E-01	8.53E-01
1.340146	9.52E-01
2.02271	8.72E-01
2.311208	8.19E-01
2.153259	8.64E-01
2.010622	9.37E-01
1.83978	8.62E-01
1.278095	7.18E-01
1.100805	9.24E-01
1.465054	1.020219
1.830915	9.66E-01
2.155677	7.79E-01
1.693113	9.55E-01
1.237802	1.037948
1.354651	1.028278
1.458608	7.70E-01
1.741465	8.84E-01
2.072673	1.019413
2.11619	1.116922
2.170989	9.25E-01
1.844615	8.24E-01
1.554505	1.041978
1.410256	1.100805
1.418315	9.19E-01
1.44652	7.95E-01
1.611721	9.09E-01
1.785787	1.063736
1.735018	9.87E-01
1.714065	9.32E-01
1.714871	9.35E-01
1.681025	1.106446
1.714871	1.021831
1.665714	1.000073
1.690696	9.89E-01
1.513406	1.00249
1.576263	1.011355
1.758388	1.216043
1.664102	1.229743
1.748717	1.205567
1.852673	1.206373
1.693113	1.307912
1.720512	1.487619
1.650402	1.444908
1.646373	1.411868
1.58271	1.701172
1.577875	1.9663
1.508571	2.008204
1.560146	1.864761
1.66652	1.992087
1.692307	2.378095
1.832527	2.53282
1.756776	2.365201
1.677802	2.315237
1.665714	2.500586
1.759194	2.895457
1.76967	2.93575
1.590769	2.693992
1.448131	2.797142
1.56901	2.920439
1.539194	2.818095
1.767252	2.785054
1.759194	2.713333
1.498095	2.54249
1.633479	2.784249
1.80271	2.693992
1.997728	2.689157
2.094432	2.43934
0	2.390988
6.14E-01	2.288644
1.469889	2.237875
1.996117	2.246739
1.911501	2.000146
2.384542	2.096043
1.985641	2.063003
1.236996	2.118607
1.510989	1.830109
1.928424	1.750329
1.474725	1.745494
1.454578	1.856703
1.366739	1.743882
1.663296	1.482783
1.905054	1.572234
1.98	1.650402
1.819633	1.689084
1.588351	1.438461
1.533553	1.388498
1.494871	1.525494
1.490842	1.462637
1.637509	1.299047
1.571428	1.165274
1.692307	1.232967
1.749523	1.438461
1.813992	1.25956
1.863955	1.228131
1.630256	1.1
1.643956	1.14271
1.553699	1.15641
1.628644	1.050842
1.491648	1.037142
1.552893	9.73E-01
1.780952	1.173333
1.750329	1.078241
1.714065	1.056483
1.572234	1.010549
1.50293	9.24E-01
1.542417	9.08E-01
1.815604	1.029084
1.760805	1.041978
1.618168	9.48E-01
1.697142	8.93E-01
1.636703	1.058095
1.774505	1.054065
1.553699	1.005714
1.705201	8.09E-01
1.673772	9.61E-01
1.680219	1.092747
1.589157	1.070183
1.542417	9.43E-01
1.753553	9.80E-01
1.83575	1.129816
1.55934	1.123369
1.669743	9.68E-01
1.647179	8.60E-01
1.782564	1.012967
1.806739	1.143516
1.587545	9.91E-01
1.527912	9.36E-01
1.747912	1.022637
1.743882	1.083076
1.711648	1.031501
1.556117	9.62E-01
1.636703	8.79E-01
1.693113	9.82E-01
1.66652	8.91E-01
1.617362	9.18E-01
1.744688	9.87E-01
1.901025	9.61E-01
1.679413	9.15E-01
1.760805	9.89E-01
1.525494	9.86E-01
1.405421	8.27E-01
1.579487	7.73E-01
1.809157	9.46E-01
1.9663	9.21E-01
1.897802	9.28E-01
1.772087	8.26E-01
1.031501	9.92E-01
1.064542	1.051648
1.546446	9.11E-01
1.810769	7.02E-01
2.084761	9.18E-01
2.436923	1.003296
2.217728	8.59E-01
1.608498	8.42E-01
1.337728	9.55E-01
1.083882	1.033919
1.548864	8.84E-01
1.996117	8.40E-01
1.81238	8.67E-01
1.225714	9.99E-01
1.037142	9.10E-01
1.547252	9.89E-01
1.968717	9.69E-01
1.990476	9.98E-01
2.205641	9.36E-01
1.957435	1.024249
1.68989	9.36E-01
1.440879	9.61E-01
1.268424	9.82E-01
1.257142	1.057289
1.553699	1.153992
1.707618	1.0863
1.879267	9.84E-01
1.753553	1.112087
1.688278	1.158827
1.796263	1.105641
1.764029	8.53E-01
1.843003	1.05326
1.649597	1.120952
1.568205	1.180586
1.65282	1.018607
1.673772	1.035531
1.69956	1.206373
1.730988	1.270036
1.678608	1.069377
1.616556	1.009743
1.659267	1.198315
1.68989	1.404615
1.778534	1.414285
1.540805	1.410256
1.618974	1.436043
1.740659	1.650402
1.762417	1.752747
1.652014	1.782564
1.741465	1.950989
1.671355	2.042857
1.572234	2.268498
1.617362	2.371648
1.618168	2.404688
1.683443	2.524761
1.720512	2.461904
1.598021	2.513479
1.67619	2.599706
1.598021	2.63597
1.675384	2.640805
1.645567	2.671428
1.426373	2.697216
1.564981	2.829377
1.819633	2.810842
1.77934	2.443369
1.768058	2.524761
1.778534	2.590842
2.23304	2.664981
5.89E-01	2.379706
1.233772	2.342637
1.81641	2.459487
2.334578	2.339413
1.92923	2.166153
2.021098	1.955018
1.938095	2.117802
1.245054	2.166153
1.826886	1.94293
1.922783	1.714065
1.458608	1.688278
1.065348	1.899413
1.253919	1.766446
1.646373	1.739853
1.955018	1.589157
1.827692	1.598827
1.712454	1.429597
1.846227	1.532747
1.813186	1.460219
1.60608	1.294212
1.443296	1.390109
1.59238	1.486813
1.632673	1.406227
1.678608	1.319194
1.753553	1.085494
1.80271	1.221684
1.670549	1.257948
1.556923	1.194285
1.566593	1.077435
1.514212	1.050842
1.680219	1.224908
1.722124	1.191868
1.775311	1.154798
1.598021	8.42E-01
1.715677	1.01619
1.847033	1.105641
1.735824	1.046007
1.753553	8.48E-01
1.605274	8.95E-01
1.780952	1.126593
1.722124	1.163662
1.588351	9.65E-01
1.650402	8.69E-01
1.675384	1.000879
1.481977	1.046007
1.691501	1.004908
1.568205	9.28E-01
1.624615	9.66E-01
1.530329	1.185421
1.577875	1.059706
1.679413	1.117728
1.718095	1.030695
1.672966	1.007326
1.697142	1.031501
1.71326	1.05326
1.681831	1.126593
1.690696	1.058901
1.627032	9.76E-01
1.747912	1.122564
1.646373	1.091941
1.618168	1.012967
1.690696	9.93E-01
1.718901	9.73E-01
1.701978	9.96E-01
1.7326	9.46E-01
1.701978	9.46E-01
1.61978	9.68E-01
1.618168	1.081465
1.57304	1.09597
1.714065	1.046813
1.636703	8.60E-01
1.613333	9.80E-01
1.614944	1.050036
1.63912	1.033919
1.701172	7.95E-01
1.721318	9.93E-01
1.697948	1.134652
1.623809	1.146739
1.694725	8.80E-01
1.727765	8.25E-01
1.727765	9.93E-01
1.671355	1.043589
1.692307	8.36E-01
1.674578	7.49E-01
1.621392	9.34E-01
1.631868	1.125787
1.668937	8.77E-01
1.685054	8.10E-01
1.747106	7.85E-01
1.721318	9.40E-01
1.436043	8.35E-01
1.47956	8.51E-01
1.521465	7.95E-01
1.838974	9.36E-01
1.968717	9.32E-01
1.781758	9.40E-01
1.195091	9.42E-01
1.007326	9.28E-01
1.39575	8.58E-01
1.83978	9.93E-01
1.917142	1.00652
2.07912	8.67E-01
2.181465	9.58E-01
1.939707	1.090329
1.298241	1.081465
1.076629	9.87E-01
1.330476	8.41E-01
1.956629	1.013772
2.270915	1.067765
1.720512	1.115311
1.046813	8.57E-01
1.17575	1.106446
1.633479	1.236996
1.985641	1.157216
2.298314	9.36E-01
2.178241	9.48E-01
1.863955	1.125787
1.533553	1.159633
1.309523	9.78E-01
1.195897	9.24E-01
1.373992	1.137069
1.522271	1.192674
1.565787	1.08227
1.658461	1.050842
1.76564	1.04923
1.869597	1.194285
1.946153	1.125787
1.723736	1.116117
1.581904	1.044395
1.73663	1.183003
1.608498	1.17978
1.586739	1.224908
1.527106	1.290183
1.503736	1.120952
1.853479	1.057289
1.778534	1.228937
1.630256	1.293406
1.693919	1.38608
1.72293	1.231355
1.831721	1.536776
1.656849	1.737435
1.55934	1.739853
1.550476	1.577875
1.770476	1.743882
1.79304	2.043663
1.721318	2.153259
1.70923	2.199194
1.522271	2.074285
1.737435	2.320879
1.805934	2.631941
1.623809	2.621464
1.681831	2.437728
1.782564	2.446593
1.691501	2.677875
1.646373	2.804395
1.610915	2.690769
1.43282	2.604542
1.663296	2.72945
1.751135	2.662564
1.885714	2.591648
1.847838	2.65934
1.682637	2.440146
1.908278	2.465934
2.114578	2.320879
5.63E-01	2.449816
9.22E-01	2.26608
1.745494	2.26608
2.371648	2.075091
2.175018	2.182271
2.416776	2.078315
1.830109	1.933259
1.210402	1.679413
1.869597	1.808351
1.914725	1.843809
1.145128	1.903443
1.055677	1.625421
1.521465	1.613333
1.735018	1.64315
